Date, Signal 
1/9/2012,0.00797351
1/10/2012,-0.0136226
1/10/2012,0.0533603
1/10/2012,-0.00111547
1/10/2012,-0.00744811
1/11/2012,0.0674707
1/11/2012,0.00894265
1/11/2012,0.0143396
1/11/2012,-0.00201291
1/12/2012,-0.125585
1/12/2012,-0.028967
1/12/2012,-0.0051552
1/12/2012,0.00636639
1/13/2012,-0.00866689
1/13/2012,-0.050847
1/13/2012,-0.0118482
1/13/2012,-0.00621187
1/17/2012,-0.0053252
1/17/2012,0.132142
1/17/2012,0.00810343
1/17/2012,0.0216066
1/18/2012,0.332678
1/18/2012,-0.234424
1/18/2012,-0.0137743
1/18/2012,-0.046717
1/19/2012,-0.54518
1/19/2012,0.141065
1/19/2012,0.00749923
1/19/2012,0.02553
1/20/2012,0.678041
1/20/2012,-0.0285571
1/20/2012,0.0015537
1/20/2012,0.0143389
1/23/2012,-0.936958
1/23/2012,0.0396335
1/23/2012,0.00212833
1/23/2012,-0.0134745
1/24/2012,0.597063
1/24/2012,0.00374878
1/24/2012,0.00372612
1/24/2012,0.00119448
1/25/2012,-0.0606123
1/25/2012,0.025375
1/25/2012,-0.000894354
1/25/2012,0.0120473
1/26/2012,-0.0730305
1/26/2012,-0.070607
1/26/2012,-0.00524582
1/26/2012,-0.018869
1/27/2012,0.0172274
1/27/2012,0.0446243
1/27/2012,0.0116371
1/27/2012,0.0144271
1/30/2012,0.0505466
1/30/2012,-0.0210634
1/30/2012,-0.011861
1/30/2012,-0.0125544
1/31/2012,0.0691742
1/31/2012,0.0619904
1/31/2012,0.00735768
1/31/2012,0.00922594
2/1/2012,-0.116792
2/1/2012,-0.0960286
2/1/2012,-0.00823864
2/1/2012,-0.008071
2/2/2012,0.0127633
2/2/2012,0.0744814
2/2/2012,0.00383616
2/2/2012,0.00780481
2/3/2012,-0.0246312
2/3/2012,-0.0382624
2/3/2012,0.0043228
2/3/2012,-0.00211135
2/6/2012,0.0759232
2/6/2012,0.0274916
2/6/2012,-0.00703594
2/6/2012,-0.00354976
2/7/2012,-0.346907
2/7/2012,-0.0231039
2/7/2012,0.00207411
2/7/2012,-0.000864625
2/8/2012,0.394414
2/8/2012,0.0281824
2/8/2012,0.00433327
2/8/2012,0.0117884
2/9/2012,-0.128473
2/9/2012,-0.0243339
2/9/2012,-0.0013338
2/9/2012,-0.00969607
2/10/2012,-0.183208
2/10/2012,0.0135073
2/10/2012,-0.00515917
2/10/2012,0.00394472
2/13/2012,0.55142
2/13/2012,-0.000847157
2/13/2012,0.00833947
2/13/2012,0.0148939
2/14/2012,-0.419991
2/14/2012,-0.0173554
2/14/2012,-0.00429014
2/14/2012,-0.0416466
2/15/2012,0.258424
2/15/2012,0.00528677
2/15/2012,-0.011814
2/15/2012,0.0289396
2/16/2012,-0.403059
2/16/2012,0.000727239
2/16/2012,0.0119136
2/16/2012,-0.00863569
2/17/2012,0.326301
2/17/2012,0.0302825
2/17/2012,0.00745256
2/17/2012,0.00927683
2/21/2012,-0.0646234
2/21/2012,-0.0961973
2/21/2012,-0.00630812
2/21/2012,-0.00385271
2/22/2012,-0.0978973
2/22/2012,0.0641879
2/22/2012,-0.00192878
2/22/2012,-0.00509538
2/23/2012,0.114978
2/23/2012,0.0206828
2/23/2012,0.000856603
2/23/2012,0.0134915
2/24/2012,-0.132945
2/24/2012,-0.0355259
2/24/2012,-0.0106251
2/24/2012,-0.0216553
2/27/2012,-0.00271645
2/27/2012,0.0532778
2/27/2012,0.0166363
2/27/2012,0.0215153
2/28/2012,0.133061
2/28/2012,-0.0432176
2/28/2012,-0.00442112
2/28/2012,-0.0204928
2/29/2012,-0.119214
2/29/2012,0.0142956
2/29/2012,-0.00673883
2/29/2012,0.0148322
3/1/2012,0.33947
3/1/2012,-0.0703662
3/1/2012,0.0118719
3/1/2012,0.000155835
3/2/2012,-0.19063
3/2/2012,0.135667
3/2/2012,-0.00537862
3/2/2012,0.0042265
3/5/2012,0.0605151
3/5/2012,-0.0610524
3/5/2012,-0.00933391
3/5/2012,-0.0109168
3/6/2012,-0.297916
3/6/2012,-0.0382402
3/6/2012,0.0117068
3/6/2012,0.000814726
3/7/2012,0.177968
3/7/2012,0.011691
3/7/2012,-0.0111216
3/7/2012,0.00225439
3/8/2012,-0.0238458
3/8/2012,0.0369312
3/8/2012,0.0134886
3/8/2012,0.00562132
3/9/2012,-0.0589967
3/9/2012,-0.0670449
3/9/2012,-0.017711
3/9/2012,-0.0166634
3/12/2012,-0.341561
3/12/2012,0.0437456
3/12/2012,0.0144942
3/12/2012,0.0112107
3/13/2012,0.492532
3/13/2012,-0.0190266
3/13/2012,-0.00934812
3/13/2012,-0.00207626
3/14/2012,0.0885832
3/14/2012,0.0274987
3/14/2012,0.00644668
3/14/2012,0.00467808
3/15/2012,-0.382694
3/15/2012,-0.0100676
3/15/2012,-0.000534623
3/15/2012,0.00456203
3/16/2012,0.131331
3/16/2012,0.0388849
3/16/2012,-0.000278281
3/16/2012,-0.00330725
3/19/2012,0.181493
3/19/2012,-0.0297831
3/19/2012,0.0011644
3/19/2012,-0.000179861
3/20/2012,-0.0521014
3/20/2012,-0.024067
3/20/2012,-0.00421192
3/20/2012,-0.00631165
3/21/2012,0.143149
3/21/2012,0.0464966
3/21/2012,0.00627697
3/21/2012,0.0085764
3/22/2012,-0.309327
3/22/2012,-0.0738488
3/22/2012,-0.00756576
3/22/2012,-0.0164599
3/23/2012,0.0519702
3/23/2012,0.0607548
3/23/2012,-0.000107135
3/23/2012,0.00995544
3/26/2012,0.0184522
3/26/2012,-0.00376468
3/26/2012,0.0163024
3/26/2012,0.00692722
3/27/2012,0.102929
3/27/2012,-0.0240163
3/27/2012,-0.0200073
3/27/2012,-0.00307737
3/28/2012,0.332712
3/28/2012,0.0149587
3/28/2012,0.012335
3/28/2012,-0.00464281
3/29/2012,-0.604331
3/29/2012,-0.00346643
3/29/2012,-0.0108224
3/29/2012,0.000802756
3/30/2012,-0.0247335
3/30/2012,-0.0245756
3/30/2012,0.0101061
3/30/2012,0.000390881
4/2/2012,0.457403
4/2/2012,0.0937791
4/2/2012,0.00240025
4/2/2012,0.0191915
4/3/2012,-0.314812
4/3/2012,-0.048987
4/3/2012,-0.0100846
4/3/2012,-0.0266766
4/4/2012,0.0242163
4/4/2012,-0.0256696
4/4/2012,0.00729515
4/4/2012,0.0118927
4/5/2012,0.2544
4/5/2012,0.0561403
4/5/2012,0.00490605
4/5/2012,0.00593757
4/9/2012,-0.0987384
4/9/2012,-0.0178704
4/9/2012,-0.00836037
4/9/2012,-0.000495326
4/10/2012,-0.0339035
4/10/2012,-0.0989467
4/10/2012,-0.0162678
4/10/2012,-0.023506
4/11/2012,0.0262022
4/11/2012,0.101825
4/11/2012,0.0271889
4/11/2012,0.0192905
4/12/2012,0.734642
4/12/2012,0.0374001
4/12/2012,-0.0146613
4/12/2012,-0.00623819
4/13/2012,-1.31804
4/13/2012,-0.227007
4/13/2012,-0.000835613
4/13/2012,-0.00679773
4/16/2012,0.432935
4/16/2012,0.299174
4/16/2012,0.0134595
4/16/2012,0.00872504
4/17/2012,0.385988
4/17/2012,-0.122405
4/17/2012,-0.00357264
4/17/2012,0.015995
4/18/2012,0.0861347
4/18/2012,-0.0290415
4/18/2012,-0.00337263
4/18/2012,-0.0464248
4/19/2012,-0.583508
4/19/2012,0.0355231
4/19/2012,-0.000904204
4/19/2012,0.0333059
4/20/2012,0.927697
4/20/2012,-0.0224533
4/20/2012,0.00667202
4/20/2012,0.00350351
4/23/2012,-1.71055
4/23/2012,-0.0568054
4/23/2012,-0.0151624
4/23/2012,-0.0127536
4/24/2012,1.07081
4/24/2012,0.0274344
4/24/2012,0.00281525
4/24/2012,0.00651885
4/25/2012,-0.131033
4/25/2012,0.00407571
4/25/2012,0.0010081
4/25/2012,0.00228107
4/26/2012,0.425181
4/26/2012,0.0274023
4/26/2012,0.00800778
4/26/2012,-0.002936
4/27/2012,-0.28051
4/27/2012,-0.0197988
4/27/2012,-0.011158
4/27/2012,-0.00207498
4/30/2012,-0.132443
4/30/2012,0.0144245
4/30/2012,-0.000901133
4/30/2012,0.0081432
5/1/2012,-0.0227804
5/1/2012,-7.99807e-05
5/1/2012,0.014777
5/1/2012,-0.0115714
5/2/2012,0.458898
5/2/2012,0.0428305
5/2/2012,0.00653304
5/2/2012,0.0188326
5/3/2012,-0.471978
5/3/2012,-0.0364552
5/3/2012,-0.013261
5/3/2012,-0.00890077
5/4/2012,0.127533
5/4/2012,0.0419747
5/4/2012,0.00676968
5/4/2012,0.00161153
5/7/2012,-0.0318852
5/7/2012,-0.0495091
5/7/2012,-0.00400987
5/7/2012,-0.0128368
5/8/2012,-0.037882
5/8/2012,0.0263624
5/8/2012,0.00200588
5/8/2012,0.0123516
5/9/2012,0.0494774
5/9/2012,-0.0479023
5/9/2012,-0.017683
5/9/2012,-0.0170868
5/10/2012,0.12269
5/10/2012,0.0531389
5/10/2012,0.0250559
5/10/2012,0.0177796
5/11/2012,-0.0561746
5/11/2012,-0.00993992
5/11/2012,-0.0116993
5/11/2012,0.000462566
5/14/2012,-0.0562331
5/14/2012,-0.0409149
5/14/2012,0.00504148
5/14/2012,-0.000347199
5/15/2012,0.201961
5/15/2012,0.0349206
5/15/2012,-0.000251524
5/15/2012,-0.00809961
5/16/2012,0.0852838
5/16/2012,0.0478693
5/16/2012,-0.00190212
5/16/2012,0.0147471
5/17/2012,-1.00707
5/17/2012,-0.103307
5/17/2012,-0.00373527
5/17/2012,-0.0204033
5/18/2012,0.923776
5/18/2012,0.0539438
5/18/2012,-0.00293929
5/18/2012,0.00129306
5/21/2012,-0.527266
5/21/2012,0.0108961
5/21/2012,0.0174346
5/21/2012,0.0193282
5/22/2012,0.355286
5/22/2012,-0.0451367
5/22/2012,-0.0180615
5/22/2012,-0.014066
5/23/2012,0.0834694
5/23/2012,0.0849147
5/23/2012,0.00557598
5/23/2012,0.00652543
5/24/2012,-0.280449
5/24/2012,-0.12018
5/24/2012,-0.00752505
5/24/2012,-0.0177574
5/25/2012,0.0480054
5/25/2012,0.093641
5/25/2012,0.0047616
5/25/2012,0.0175602
5/29/2012,-0.0424506
5/29/2012,-0.0362643
5/29/2012,0.00127959
5/29/2012,-0.00975353
5/30/2012,0.51637
5/30/2012,0.0749677
5/30/2012,0.0127
5/30/2012,0.0209675
5/31/2012,-0.483893
5/31/2012,-0.0705136
5/31/2012,-0.00898673
5/31/2012,-0.0216721
6/1/2012,0.225234
6/1/2012,0.0286267
6/1/2012,-0.0044031
6/1/2012,0.0146014
6/4/2012,-0.322146
6/4/2012,-0.127394
6/4/2012,-0.0149047
6/4/2012,-0.0293259
6/5/2012,0.311298
6/5/2012,0.103588
6/5/2012,0.0245102
6/5/2012,0.0287339
6/6/2012,-0.38166
6/6/2012,-0.0533502
6/6/2012,-0.0235886
6/6/2012,-0.0255452
6/7/2012,0.51494
6/7/2012,0.122405
6/7/2012,0.0284518
6/7/2012,0.0357178
6/8/2012,-0.375343
6/8/2012,-0.133134
6/8/2012,-0.0249511
6/8/2012,-0.028322
6/11/2012,0.210509
6/11/2012,0.091414
6/11/2012,0.0140972
6/11/2012,0.0120512
6/12/2012,-0.0724213
6/12/2012,-0.034808
6/12/2012,-0.00835462
6/12/2012,0.000481625
6/13/2012,0.0491348
6/13/2012,-0.0881435
6/13/2012,-0.00070154
6/13/2012,-0.0206899
6/14/2012,-0.272608
6/14/2012,0.106158
6/14/2012,0.0043657
6/14/2012,0.0274821
6/15/2012,0.202623
6/15/2012,-0.0156509
6/15/2012,0.00458078
6/15/2012,-0.022079
6/18/2012,-0.046549
6/18/2012,-0.0507623
6/18/2012,-0.0151995
6/18/2012,-0.00230198
6/19/2012,0.300408
6/19/2012,0.1602
6/19/2012,0.0358695
6/19/2012,0.0378189
6/20/2012,-0.429553
6/20/2012,-0.121615
6/20/2012,-0.0356738
6/20/2012,-0.0426228
6/21/2012,0.416459
6/21/2012,0.0127965
6/21/2012,0.0286857
6/21/2012,0.0362456
6/22/2012,-0.198059
6/22/2012,0.0331458
6/22/2012,-0.0116473
6/22/2012,-0.0173743
6/25/2012,-0.163313
6/25/2012,-0.0842153
6/25/2012,-0.0149022
6/25/2012,-0.00726535
6/26/2012,0.363628
6/26/2012,0.118134
6/26/2012,0.0258356
6/26/2012,0.0192516
6/27/2012,-0.45478
6/27/2012,-0.151116
6/27/2012,-0.0324386
6/27/2012,-0.0261329
6/28/2012,0.0868047
6/28/2012,0.0759348
6/28/2012,0.0188387
6/28/2012,0.0166302
6/29/2012,0.123036
6/29/2012,0.00809442
6/29/2012,-0.00730036
6/29/2012,-0.00537773
7/2/2012,-0.256234
7/2/2012,-0.0237699
7/2/2012,0.00738336
7/2/2012,-4.03361e-06
7/3/2012,0.446651
7/3/2012,0.0920361
7/3/2012,0.00770123
7/3/2012,0.0121391
7/5/2012,-0.377685
7/5/2012,-0.0676055
7/5/2012,-0.0157321
7/5/2012,-0.00702437
7/6/2012,0.306342
7/6/2012,0.0640756
7/6/2012,0.0189926
7/6/2012,0.00174811
7/9/2012,-0.0920752
7/9/2012,-0.0769556
7/9/2012,-0.0172644
7/9/2012,-0.00341518
7/10/2012,0.154286
7/10/2012,0.0816169
7/10/2012,0.0223721
7/10/2012,0.019994
7/11/2012,-0.267476
7/11/2012,-0.136312
7/11/2012,-0.0294289
7/11/2012,-0.0350638
7/12/2012,0.0782662
7/12/2012,0.0703671
7/12/2012,0.013552
7/12/2012,0.0136997
7/13/2012,-0.0114373
7/13/2012,0.0357882
7/13/2012,0.000555223
7/13/2012,0.00307451
7/16/2012,0.156397
7/16/2012,-0.0606309
7/16/2012,-0.019257
7/16/2012,-0.0147663
7/17/2012,-0.366763
7/17/2012,-0.145384
7/17/2012,0.015022
7/17/2012,0.00573912
7/18/2012,0.432584
7/18/2012,0.208017
7/18/2012,0.0106202
7/18/2012,0.0102651
7/19/2012,-0.125111
7/19/2012,-0.0167532
7/19/2012,-0.00646472
7/19/2012,0.0133928
7/20/2012,-0.233512
7/20/2012,-0.0174363
7/20/2012,0.0027853
7/20/2012,-0.017498
7/23/2012,0.666047
7/23/2012,-0.0050173
7/23/2012,-0.00617475
7/23/2012,0.00844383
7/24/2012,-0.408963
7/24/2012,-0.0409068
7/24/2012,-0.00117223
7/24/2012,-0.00838429
7/25/2012,-0.245155
7/25/2012,-0.00823287
7/25/2012,-0.0105216
7/25/2012,-0.0117531
7/26/2012,0.124162
7/26/2012,0.0328039
7/26/2012,0.0162525
7/26/2012,0.0132465
7/27/2012,-0.308912
7/27/2012,0.0234682
7/27/2012,-0.000207255
7/27/2012,0.00322953
7/30/2012,0.418466
7/30/2012,-0.0151939
7/30/2012,-0.00934958
7/30/2012,-0.00634996
7/31/2012,-0.0378066
7/31/2012,0.0558575
7/31/2012,0.00897052
7/31/2012,0.0116646
8/1/2012,-0.12267
8/1/2012,-0.135776
8/1/2012,-0.0094051
8/1/2012,-0.0194634
8/2/2012,-0.0574751
8/2/2012,0.0910874
8/2/2012,0.00604112
8/2/2012,0.00906131
8/3/2012,0.167285
8/3/2012,-0.0371993
8/3/2012,-0.00288415
8/3/2012,-0.00495449
8/6/2012,0.0130452
8/6/2012,0.0386973
8/6/2012,0.00124488
8/6/2012,0.00656326
8/7/2012,-0.0639398
8/7/2012,0.0110094
8/7/2012,0.00186873
8/7/2012,-0.00469578
8/8/2012,0.0825798
8/8/2012,-0.0387858
8/8/2012,-0.0051172
8/8/2012,0.00628408
8/9/2012,-0.195336
8/9/2012,0.0186901
8/9/2012,0.00776338
8/9/2012,-0.00361905
8/10/2012,0.091463
8/10/2012,0.00797277
8/10/2012,-0.00170053
8/10/2012,0.00581969
8/13/2012,0.102589
8/13/2012,0.0106226
8/13/2012,0.00678769
8/13/2012,-0.000760389
8/14/2012,-0.111976
8/14/2012,-0.0634094
8/14/2012,-0.016421
8/14/2012,-0.0133648
8/15/2012,0.0246505
8/15/2012,0.034891
8/15/2012,0.0129927
8/15/2012,0.005685
8/16/2012,-0.429813
8/16/2012,0.00897548
8/16/2012,-0.00297529
8/16/2012,0.00843978
8/17/2012,0.78398
8/17/2012,0.0310893
8/17/2012,-0.000620674
8/17/2012,-0.00679622
8/20/2012,-0.62139
8/20/2012,-0.0248175
8/20/2012,0.000609636
8/20/2012,0.00437151
8/21/2012,0.396361
8/21/2012,0.0497188
8/21/2012,0.0114812
8/21/2012,0.00609
8/22/2012,0.0157708
8/22/2012,-0.113068
8/22/2012,-0.0116279
8/22/2012,-0.0123823
8/23/2012,-0.367841
8/23/2012,0.0890292
8/23/2012,0.0020927
8/23/2012,0.000870001
8/24/2012,0.293048
8/24/2012,-0.00680506
8/24/2012,-0.0079221
8/24/2012,0.00647106
8/27/2012,-0.0901673
8/27/2012,-0.0493454
8/27/2012,0.00542267
8/27/2012,-0.00812522
8/28/2012,0.227757
8/28/2012,0.0729979
8/28/2012,0.0132936
8/28/2012,0.0175541
8/29/2012,-0.0897859
8/29/2012,-0.0789074
8/29/2012,-0.0283509
8/29/2012,-0.02539
8/30/2012,-0.329629
8/30/2012,0.0293906
8/30/2012,0.0193789
8/30/2012,0.0185232
8/31/2012,0.373418
8/31/2012,0.0284276
8/31/2012,0.00389607
8/31/2012,0.00448326
9/4/2012,-0.156173
9/4/2012,-0.106898
9/4/2012,-0.0288434
9/4/2012,-0.0320157
9/5/2012,-0.204114
9/5/2012,0.0780808
9/5/2012,0.0288346
9/5/2012,0.0277109
9/6/2012,0.551079
9/6/2012,-0.00522934
9/6/2012,0.0107626
9/6/2012,-0.000260875
9/7/2012,-0.22103
9/7/2012,-0.0422748
9/7/2012,-0.0233439
9/7/2012,-0.00708471
9/10/2012,-0.173176
9/10/2012,0.0620794
9/10/2012,0.00793723
9/10/2012,0.00261471
9/11/2012,-0.130735
9/11/2012,-0.0614432
9/11/2012,-0.00748672
9/11/2012,-0.00152906
9/12/2012,0.117949
9/12/2012,0.0423767
9/12/2012,0.00189587
9/12/2012,-0.00483985
9/13/2012,-0.0618018
9/13/2012,0.000246091
9/13/2012,0.00355797
9/13/2012,0.00597653
9/14/2012,0.125562
9/14/2012,0.00218915
9/14/2012,-0.00574851
9/14/2012,-0.0024317
9/17/2012,-0.0160947
9/17/2012,0.0140819
9/17/2012,0.00791127
9/17/2012,0.00876915
9/18/2012,0.141263
9/18/2012,-0.00522893
9/18/2012,-0.00488234
9/18/2012,-0.0162559
9/19/2012,-0.170512
9/19/2012,-0.00790309
9/19/2012,-0.00102997
9/19/2012,0.0117848
9/20/2012,0.139729
9/20/2012,0.0179059
9/20/2012,0.00561182
9/20/2012,0.0029267
9/21/2012,0.141653
9/21/2012,-0.0232778
9/21/2012,0.00022441
9/21/2012,0.000223961
9/24/2012,0.145076
9/24/2012,0.0433952
9/24/2012,-0.00128762
9/24/2012,-0.000257416
9/25/2012,-0.784538
9/25/2012,-0.0688479
9/25/2012,-0.0161805
9/25/2012,-0.00783839
9/26/2012,0.646614
9/26/2012,0.0333193
9/26/2012,0.0220008
9/26/2012,0.00767933
9/27/2012,-0.0753156
9/27/2012,-0.0680744
9/27/2012,-0.00954906
9/27/2012,0.00146593
9/28/2012,-0.0788387
9/28/2012,0.0876568
9/28/2012,-0.00337407
9/28/2012,-0.00874396
10/1/2012,-0.274819
10/1/2012,-0.0348375
10/1/2012,0.00826362
10/1/2012,0.000360338
10/2/2012,0.214133
10/2/2012,0.0209021
10/2/2012,-0.000815877
10/2/2012,-0.00336998
10/3/2012,0.163153
10/3/2012,-0.0128189
10/3/2012,-0.0076302
10/3/2012,0.0094097
10/4/2012,0.0766451
10/4/2012,0.0117208
10/4/2012,0.00217483
10/4/2012,-0.00661486
10/5/2012,-0.107304
10/5/2012,0.0138142
10/5/2012,0.0128019
10/5/2012,0.00982625
10/8/2012,-0.356632
10/8/2012,0.0184515
10/8/2012,-0.0082302
10/8/2012,-0.00219213
10/9/2012,0.492552
10/9/2012,-0.0162269
10/9/2012,-0.00307295
10/9/2012,-0.00326213
10/10/2012,-0.302074
10/10/2012,-0.064286
10/10/2012,0.00437368
10/10/2012,-0.00394008
10/11/2012,0.084313
10/11/2012,0.0673277
10/11/2012,-0.00155222
10/11/2012,-0.00461302
10/12/2012,-0.388057
10/12/2012,-0.145807
10/12/2012,-0.0200134
10/12/2012,0.00761813
10/15/2012,0.422219
10/15/2012,0.282773
10/15/2012,0.0289423
10/15/2012,-0.00182924
10/16/2012,-0.14868
10/16/2012,-0.0677894
10/16/2012,-0.01312
10/16/2012,-0.00340615
10/17/2012,0.809189
10/17/2012,-0.0421801
10/17/2012,0.0109647
10/17/2012,0.0151627
10/18/2012,-1.43574
10/18/2012,-0.0984707
10/18/2012,-0.011298
10/18/2012,0.00264339
10/19/2012,1.15406
10/19/2012,0.104583
10/19/2012,-0.00208877
10/19/2012,-0.0156714
10/22/2012,-0.592758
10/22/2012,-0.0425232
10/22/2012,0.00771574
10/22/2012,0.0039585
10/23/2012,0.25437
10/23/2012,-0.0168711
10/23/2012,-0.00420712
10/23/2012,0.00141286
10/24/2012,-0.117126
10/24/2012,-0.029747
10/24/2012,-0.00949568
10/24/2012,-0.00976646
10/25/2012,0.241013
10/25/2012,0.0431197
10/25/2012,0.0227898
10/25/2012,0.0090759
10/26/2012,-0.477827
10/26/2012,-0.0979245
10/26/2012,-0.0263167
10/26/2012,-0.0223828
10/31/2012,0.684339
10/31/2012,0.162349
10/31/2012,0.0152938
10/31/2012,0.020113
11/1/2012,-0.572889
11/1/2012,-0.0695854
11/1/2012,0.00415352
11/1/2012,0.00129674
11/2/2012,-0.00927008
11/2/2012,-0.0573904
11/2/2012,-0.010987
11/2/2012,-0.0125665
11/5/2012,0.402198
11/5/2012,0.121241
11/5/2012,0.0209861
11/5/2012,0.0236454
11/6/2012,0.227929
11/6/2012,-0.0513579
11/6/2012,-0.0146911
11/6/2012,-0.00620516
11/7/2012,-0.731977
11/7/2012,-0.0119295
11/7/2012,0.000440618
11/7/2012,-0.00936878
11/8/2012,0.323435
11/8/2012,0.0018445
11/8/2012,-0.00447185
11/8/2012,0.00517122
11/9/2012,-0.125523
11/9/2012,-0.0162467
11/9/2012,0.00963474
11/9/2012,0.0182818
11/12/2012,0.0720536
11/12/2012,0.0674812
11/12/2012,7.41158e-05
11/12/2012,-0.0166762
11/13/2012,0.0841457
11/13/2012,-0.0668966
11/13/2012,-0.00740231
11/13/2012,-0.00227836
11/14/2012,0.200409
11/14/2012,0.0214697
11/14/2012,4.31408e-05
11/14/2012,0.00319629
11/15/2012,-1.12825
11/15/2012,-0.0928607
11/15/2012,-0.00675059
11/15/2012,-0.00925648
11/16/2012,0.891781
11/16/2012,0.102635
11/16/2012,0.0197965
11/16/2012,0.00463721
11/19/2012,-0.0717234
11/19/2012,-0.01509
11/19/2012,-0.00663864
11/19/2012,0.00256258
11/20/2012,-0.0350276
11/20/2012,-0.0721798
11/20/2012,-0.0112611
11/20/2012,-0.0193803
11/21/2012,-0.375099
11/21/2012,0.0583974
11/21/2012,0.00148743
11/21/2012,0.0187924
11/23/2012,0.446754
11/23/2012,0.0456407
11/23/2012,0.00640564
11/23/2012,0.00758397
11/26/2012,0.0546215
11/26/2012,-0.0554153
11/26/2012,-0.0110671
11/26/2012,-0.018307
11/27/2012,-0.278201
11/27/2012,0.0125315
11/27/2012,0.0206654
11/27/2012,0.0141101
11/28/2012,0.256383
11/28/2012,0.0260422
11/28/2012,-0.0145523
11/28/2012,-0.00036098
11/29/2012,-0.0812841
11/29/2012,-0.0101166
11/29/2012,0.00772338
11/29/2012,-0.00275157
11/30/2012,-0.179922
11/30/2012,-0.018708
11/30/2012,-0.0157698
11/30/2012,0.0010378
12/3/2012,1.02767
12/3/2012,0.0228742
12/3/2012,0.0156612
12/3/2012,-0.00780305
12/4/2012,-1.13243
12/4/2012,-0.0178589
12/4/2012,-0.010574
12/4/2012,-0.000507642
12/5/2012,0.489768
12/5/2012,-0.0437239
12/5/2012,0.00309359
12/5/2012,0.0134621
12/6/2012,-0.0316121
12/6/2012,0.0486142
12/6/2012,0.00906206
12/6/2012,-0.0144893
12/7/2012,-0.422438
12/7/2012,-0.0450986
12/7/2012,-0.0172708
12/7/2012,-0.00237566
12/10/2012,0.267296
12/10/2012,0.0584899
12/10/2012,0.00836725
12/10/2012,0.00962471
12/11/2012,-0.0370133
12/11/2012,-0.00448363
12/11/2012,0.00636709
12/11/2012,-0.00201692
12/12/2012,0.442626
12/12/2012,0.00188668
12/12/2012,-0.00560827
12/12/2012,0.0076139
12/13/2012,-0.451001
12/13/2012,-0.0312257
12/13/2012,0.00387046
12/13/2012,-0.00743119
12/14/2012,-0.339217
12/14/2012,-0.0309119
12/14/2012,-0.00885081
12/14/2012,-0.0122998
12/17/2012,0.478384
12/17/2012,0.0596163
12/17/2012,0.00367693
12/17/2012,0.0215643
12/18/2012,-0.058804
12/18/2012,-0.0166486
12/18/2012,0.00216791
12/18/2012,-0.0173965
12/19/2012,0.0212976
12/19/2012,0.0240594
12/19/2012,0.00451131
12/19/2012,0.0102845
12/20/2012,-0.178865
12/20/2012,-0.00866683
12/20/2012,-0.00107257
12/20/2012,0.00356875
12/21/2012,0.291369
12/21/2012,0.0136206
12/21/2012,-0.00333025
12/21/2012,0.000773678
12/24/2012,-0.338195
12/24/2012,-0.0679234
12/24/2012,0.000157416
12/24/2012,-0.0115466
12/26/2012,0.410411
12/26/2012,0.101294
12/26/2012,0.00726836
12/26/2012,0.0122173
12/27/2012,-0.550275
12/27/2012,-0.0457539
12/27/2012,-0.00762637
12/27/2012,-0.000793833
12/28/2012,-0.0741938
12/28/2012,-0.115239
12/28/2012,-0.0144103
12/28/2012,-0.0260071
12/31/2012,0.369258
12/31/2012,0.114695
12/31/2012,0.0143597
12/31/2012,0.0226852
1/2/2013,0.249515
1/2/2013,0.00587949
1/2/2013,0.00549196
1/2/2013,0.00769416
1/3/2013,-0.155192
1/3/2013,-0.00184159
1/3/2013,-0.00884897
1/3/2013,-0.011351
1/4/2013,-0.228141
1/4/2013,-0.0158424
1/4/2013,0.00975642
1/4/2013,0.00624767
1/7/2013,0.345321
1/7/2013,0.00969286
1/7/2013,-0.0101474
1/7/2013,-0.0115741
1/8/2013,-0.341644
1/8/2013,-0.00115939
1/8/2013,-0.000723191
1/8/2013,0.0147129
1/9/2013,0.0760543
1/9/2013,-0.0568715
1/9/2013,0.00159027
1/9/2013,-0.0163173
1/10/2013,0.203879
1/10/2013,0.0838461
1/10/2013,0.00260193
1/10/2013,0.0104096
1/11/2013,0.351027
1/11/2013,-0.0349432
1/11/2013,0.00268647
1/11/2013,-0.0109916
1/14/2013,-0.938324
1/14/2013,0.00422957
1/14/2013,0.00326972
1/14/2013,0.0137025
1/15/2013,0.476373
1/15/2013,-0.0161688
1/15/2013,-0.0293533
1/15/2013,-0.00865771
1/16/2013,-0.0291652
1/16/2013,-0.0165126
1/16/2013,0.0522508
1/16/2013,0.00115748
1/17/2013,0.150122
1/17/2013,0.0770681
1/17/2013,-0.0263069
1/17/2013,0.00875566
1/18/2013,-0.906359
1/18/2013,-0.226027
1/18/2013,-0.00179973
1/18/2013,-0.0161481
1/22/2013,1.88145
1/22/2013,0.186948
1/22/2013,0.00344844
1/22/2013,0.0116565
1/23/2013,-0.867209
1/23/2013,-0.0187395
1/23/2013,-0.00305207
1/23/2013,-0.0069453
1/24/2013,-0.395372
1/24/2013,-0.000164448
1/24/2013,-0.000392094
1/24/2013,0.00537244
1/25/2013,-0.0587829
1/25/2013,0.0288833
1/25/2013,-0.0021733
1/25/2013,-0.00212703
1/28/2013,0.185066
1/28/2013,-0.0242899
1/28/2013,-0.00354182
1/28/2013,-0.000609488
1/29/2013,0.0475628
1/29/2013,0.0361112
1/29/2013,0.0161925
